,Sex, MaritalStatus, Age, Education, Occupation, YearsInSf, DualIncome, HouseholdMembers, Under18, HouseholdStatus, TypeOfHome, EthnicClass, Language,Class
2142,2.0,1.0,3.0,5.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
2143,2.0,5.0,2.0,3.0,6.0,1.0,1.0,4.0,0.0,3.0,1.0,7.0,1.0,8.0
2144,2.0,3.0,4.0,5.0,9.0,2.0,1.0,3.0,1.0,2.0,2.0,7.0,1.0,1.0
2145,2.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,5.0
2146,2.0,2.0,5.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,8.0
2147,1.0,5.0,2.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,8.0
2148,2.0,1.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,8.0
2149,2.0,5.0,2.0,4.0,2.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,8.0
2150,1.0,5.0,3.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,8.0
2151,1.0,1.0,5.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
2152,2.0,1.0,4.0,6.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,7.0,1.0,9.0
2153,2.0,2.0,3.0,4.0,1.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,8.0
2154,2.0,3.0,4.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,9.0
2155,2.0,1.0,5.0,6.0,1.0,5.0,2.0,2.0,0.0,1.0,5.0,7.0,1.0,9.0
2156,2.0,1.0,4.0,4.0,5.0,2.0,3.0,4.0,2.0,2.0,1.0,7.0,1.0,9.0
2157,2.0,1.0,5.0,6.0,1.0,5.0,2.0,3.0,0.0,1.0,1.0,7.0,1.0,8.0
2158,1.0,1.0,4.0,6.0,1.0,5.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,9.0
2159,2.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,8.0,1.0,8.0
2160,1.0,1.0,4.0,4.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,8.0
2161,1.0,5.0,6.0,5.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,7.0
2162,2.0,3.0,3.0,3.0,4.0,5.0,641.0,4.0,2.0,2.0,3.0,7.0,1.0,5.0
2163,2.0,5.0,3.0,3.0,9.0,5.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,1.0
2164,2.0,5.0,2.0,3.0,6.0,5.0,1.0,4.0,2.0,2.0,3.0,7.0,1.0,5.0
2165,1.0,5.0,2.0,4.0,9.0,5.0,1.0,6.0,3.0,3.0,1.0,7.0,1.0,7.0
2166,1.0,1.0,3.0,5.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
2167,2.0,5.0,1.0,2.0,6.0,3.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
2168,2.0,5.0,2.0,4.0,6.0,2.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,1.0
2169,1.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
2170,1.0,1.0,4.0,6.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,9.0
2171,2.0,5.0,2.0,3.0,4.0,5.0,1.0,7.0,2.0,1.0,1.0,5.0,1.0,1.0
2172,1.0,3.0,4.0,3.0,1.0,3.0,1.0,5.0,2.0,1.0,2.0,7.0,1.0,9.0
2173,1.0,1.0,7.0,4.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
2174,1.0,5.0,2.0,4.0,6.0,5.0,1.0,5.0,2.0,3.0,1.0,5.0,1.0,8.0
2175,1.0,5.0,3.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,8.0
2176,2.0,5.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,7.0,1.0,5.0
2177,2.0,5.0,1.0,5.0,9.0,5.0,1.0,6.0,2.0,1.0,1.0,5.0,2.0,7.0
2178,2.0,5.0,2.0,3.0,6.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,1.0
2179,2.0,5.0,2.0,2.0,6.0,5.0,1.0,4.0,0.0,3.0,1.0,7.0,1.0,1.0
2180,2.0,5.0,2.0,5.0,1.0,5.0,1.0,4.0,0.0,3.0,1.0,7.0,1.0,5.0
2181,2.0,3.0,7.0,4.0,8.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
2182,1.0,1.0,4.0,6.0,1.0,5.0,2.0,2.0,0.0,1.0,5.0,7.0,1.0,9.0
2183,2.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,5.0,7.0,1.0,9.0
2184,1.0,1.0,7.0,4.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
2185,2.0,5.0,2.0,4.0,2.0,5.0,1.0,4.0,0.0,3.0,1.0,7.0,1.0,9.0
2186,2.0,5.0,2.0,3.0,2.0,5.0,1.0,3.0,1.0,3.0,2.0,7.0,1.0,7.0
2187,2.0,5.0,2.0,5.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,2.0
2188,1.0,5.0,3.0,5.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
2189,2.0,5.0,2.0,4.0,6.0,4.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,1.0
2190,2.0,1.0,3.0,4.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,7.0
2191,2.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,9.0
2192,2.0,5.0,3.0,6.0,1.0,5.0,1.0,1.0,0.0,2.0,5.0,7.0,1.0,5.0
2193,1.0,5.0,2.0,4.0,2.0,5.0,1.0,5.0,2.0,3.0,1.0,8.0,1.0,9.0
2194,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
2195,1.0,2.0,3.0,6.0,1.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
2196,1.0,1.0,4.0,5.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,7.0,1.0,8.0
2197,2.0,2.0,2.0,4.0,6.0,2.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,1.0
2198,1.0,5.0,7.0,6.0,8.0,4.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,2.0
2199,2.0,2.0,3.0,6.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,8.0
2200,2.0,1.0,3.0,5.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
2201,1.0,1.0,4.0,6.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
2202,2.0,1.0,4.0,6.0,1.0,5.0,2.0,2.0,0.0,651.0,1.0,7.0,1.0,8.0
2203,1.0,5.0,3.0,5.0,6.0,5.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0
2204,2.0,1.0,3.0,4.0,6.0,5.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
2205,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,1.0,1.0,7.0,1.0,9.0
2206,2.0,3.0,3.0,4.0,4.0,5.0,1.0,2.0,1.0,2.0,3.0,7.0,1.0,6.0
2207,2.0,3.0,4.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,7.0
2208,2.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
2209,2.0,1.0,5.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
2210,1.0,5.0,1.0,2.0,2.0,5.0,1.0,6.0,2.0,3.0,1.0,7.0,1.0,1.0
2211,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
2212,2.0,5.0,2.0,5.0,1.0,3.0,1.0,4.0,0.0,3.0,1.0,7.0,1.0,9.0
2213,1.0,3.0,4.0,6.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,7.0,1.0,7.0
2214,2.0,1.0,3.0,6.0,6.0,3.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
2215,1.0,1.0,4.0,6.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,6.0,1.0,9.0
2216,1.0,5.0,3.0,5.0,1.0,5.0,1.0,3.0,0.0,2.0,1.0,7.0,2.0,9.0
2217,1.0,5.0,2.0,5.0,1.0,5.0,1.0,3.0,0.0,2.0,2.0,7.0,1.0,6.0
2218,1.0,3.0,4.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,5.0,7.0,1.0,7.0
2219,1.0,5.0,2.0,3.0,6.0,1.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,1.0
2220,1.0,5.0,2.0,2.0,9.0,5.0,1.0,4.0,0.0,1.0,1.0,7.0,1.0,2.0
2221,1.0,5.0,2.0,4.0,6.0,3.0,1.0,4.0,0.0,1.0,1.0,6.0,1.0,2.0
2222,2.0,5.0,3.0,4.0,4.0,3.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,4.0
2223,2.0,4.0,6.0,4.0,8.0,5.0,1.0,1.0,0.0,1.0,4.0,7.0,1.0,2.0
2224,2.0,5.0,3.0,5.0,2.0,5.0,1.0,3.0,0.0,2.0,1.0,7.0,1.0,4.0
2225,1.0,5.0,3.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,4.0
2226,2.0,1.0,6.0,3.0,8.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,7.0
2227,1.0,1.0,3.0,6.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
2228,1.0,1.0,7.0,3.0,8.0,5.0,3.0,3.0,0.0,1.0,1.0,7.0,1.0,7.0
2229,1.0,5.0,2.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,9.0
2230,1.0,1.0,5.0,6.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,8.0
2231,2.0,5.0,2.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,8.0
2232,1.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,5.0,1.0,5.0
2233,1.0,5.0,1.0,2.0,6.0,3.0,1.0,5.0,3.0,3.0,1.0,4.0,1.0,1.0
2234,1.0,5.0,1.0,2.0,6.0,4.0,1.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0
2235,2.0,5.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,2.0,6.0,1.0,2.0
2236,1.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,9.0
2237,2.0,2.0,4.0,6.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,7.0,1.0,9.0
2238,2.0,1.0,6.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
2239,1.0,5.0,2.0,4.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,3.0
2240,1.0,1.0,3.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,1.0,5.0,1.0,5.0
2241,1.0,3.0,6.0,5.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,8.0
2242,661.0,5.0,2.0,4.0,6.0,5.0,1.0,6.0,3.0,3.0,1.0,7.0,1.0,1.0
2243,2.0,5.0,2.0,4.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
2244,1.0,1.0,4.0,6.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
2245,1.0,1.0,4.0,6.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,9.0
2246,2.0,5.0,2.0,4.0,6.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,9.0
2247,1.0,5.0,2.0,4.0,6.0,5.0,1.0,4.0,0.0,3.0,1.0,2.0,1.0,7.0
2248,1.0,1.0,4.0,6.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,9.0
2249,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,5.0
2250,1.0,5.0,3.0,6.0,6.0,5.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0
2251,2.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
2252,2.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,1.0,2.0,2.0,7.0,1.0,1.0
2253,1.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,6.0
2254,2.0,5.0,2.0,4.0,6.0,5.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0
2255,2.0,1.0,4.0,6.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,9.0
2256,2.0,5.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0
2257,1.0,2.0,5.0,5.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
2258,2.0,3.0,5.0,4.0,4.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,3.0
2259,1.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,0.0,2.0,3.0,7.0,1.0,7.0
2260,2.0,1.0,5.0,4.0,4.0,5.0,2.0,3.0,0.0,1.0,1.0,7.0,1.0,6.0
2261,1.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
2262,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,5.0,8.0,1.0,1.0
2263,2.0,5.0,1.0,2.0,6.0,5.0,1.0,6.0,4.0,3.0,1.0,7.0,1.0,1.0
2264,1.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,9.0
2265,1.0,5.0,1.0,2.0,9.0,4.0,1.0,4.0,0.0,3.0,5.0,8.0,1.0,8.0
2266,1.0,5.0,3.0,6.0,4.0,4.0,1.0,1.0,0.0,1.0,3.0,7.0,1.0,3.0
2267,1.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,7.0
2268,2.0,1.0,4.0,4.0,4.0,5.0,2.0,4.0,0.0,1.0,1.0,3.0,1.0,7.0
2269,1.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
2270,1.0,3.0,4.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,5.0
2271,1.0,5.0,3.0,6.0,4.0,3.0,1.0,2.0,0.0,2.0,5.0,7.0,1.0,5.0
2272,1.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,7.0
2273,1.0,5.0,4.0,6.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,8.0
2274,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
2275,2.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,9.0
2276,2.0,3.0,4.0,4.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,5.0
2277,2.0,5.0,1.0,2.0,6.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0
2278,2.0,5.0,2.0,4.0,1.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,7.0
2279,2.0,1.0,3.0,4.0,1.0,4.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,8.0
2280,2.0,5.0,2.0,5.0,6.0,1.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,7.0
2281,1.0,1.0,3.0,3.0,3.0,5.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,6.0
2282,2.0,1.0,3.0,671.0,3.0,5.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,6.0
2283,1.0,4.0,6.0,6.0,8.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,9.0
2284,2.0,5.0,1.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,1.0,7.0,1.0,7.0
2285,1.0,1.0,5.0,4.0,1.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,8.0
2286,2.0,5.0,2.0,3.0,6.0,4.0,1.0,4.0,1.0,3.0,2.0,7.0,1.0,1.0
2287,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,7.0,1.0,1.0
2288,1.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
2289,1.0,5.0,3.0,3.0,1.0,3.0,1.0,4.0,0.0,2.0,3.0,7.0,1.0,8.0
2290,1.0,5.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,7.0,1.0,7.0
2291,2.0,1.0,4.0,6.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
2292,2.0,5.0,2.0,5.0,2.0,5.0,1.0,5.0,0.0,3.0,1.0,7.0,1.0,6.0
2293,1.0,1.0,5.0,3.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
2294,1.0,5.0,3.0,3.0,1.0,5.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,2.0
2295,2.0,1.0,7.0,3.0,8.0,2.0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,2.0
2296,2.0,1.0,3.0,6.0,1.0,5.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,8.0
2297,2.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
2298,1.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,8.0
2299,1.0,3.0,3.0,5.0,1.0,4.0,1.0,4.0,0.0,1.0,1.0,6.0,1.0,7.0
2300,1.0,1.0,2.0,6.0,6.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0
2301,1.0,5.0,2.0,5.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,3.0
2302,2.0,2.0,2.0,3.0,9.0,5.0,1.0,4.0,2.0,2.0,3.0,5.0,1.0,1.0
2303,1.0,5.0,2.0,3.0,6.0,5.0,1.0,8.0,4.0,3.0,1.0,8.0,1.0,6.0
2304,1.0,1.0,5.0,4.0,5.0,5.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,8.0
2305,1.0,5.0,4.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,7.0
2306,2.0,1.0,2.0,4.0,4.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,3.0
2307,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
2308,2.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0
2309,1.0,1.0,5.0,5.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,7.0,1.0,9.0
2310,1.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,9.0
2311,2.0,3.0,3.0,3.0,3.0,5.0,1.0,6.0,3.0,2.0,1.0,7.0,1.0,4.0
2312,1.0,1.0,3.0,5.0,1.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,7.0
2313,1.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
2314,2.0,5.0,2.0,4.0,4.0,5.0,1.0,8.0,3.0,3.0,1.0,5.0,2.0,8.0
2315,2.0,5.0,1.0,2.0,6.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0
2316,1.0,5.0,3.0,5.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,7.0
2317,2.0,5.0,3.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,5.0
2318,1.0,5.0,3.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,6.0
2319,2.0,5.0,5.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
2320,2.0,5.0,3.0,6.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,9.0
2321,1.0,1.0,4.0,6.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
2322,1.0,2.0,6.0,5.0,1.0,5.0,681.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
2323,2.0,5.0,2.0,4.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,5.0
2324,1.0,1.0,3.0,5.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,3.0,7.0
2325,1.0,1.0,4.0,6.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,8.0
2326,1.0,1.0,6.0,5.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,3.0,6.0
2327,1.0,2.0,5.0,2.0,3.0,5.0,3.0,3.0,1.0,2.0,1.0,5.0,1.0,6.0
2328,2.0,5.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,7.0,1.0,5.0
2329,2.0,5.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0
2330,2.0,5.0,1.0,2.0,6.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0
2331,1.0,5.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0
2332,1.0,5.0,2.0,3.0,6.0,5.0,1.0,3.0,0.0,2.0,1.0,7.0,1.0,1.0
2333,2.0,5.0,2.0,3.0,6.0,5.0,1.0,5.0,3.0,3.0,1.0,7.0,1.0,9.0
2334,1.0,5.0,4.0,6.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,7.0
2335,1.0,5.0,4.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
2336,1.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
2337,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
2338,2.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
2339,2.0,5.0,1.0,2.0,6.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0
2340,2.0,2.0,4.0,4.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
2341,2.0,5.0,2.0,4.0,6.0,5.0,1.0,7.0,3.0,3.0,1.0,5.0,2.0,4.0
2342,1.0,1.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,7.0,3.0,5.0
2343,2.0,1.0,3.0,6.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,8.0
2344,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
2345,2.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,8.0
2346,1.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,2.0,7.0,3.0,8.0
2347,2.0,5.0,3.0,3.0,2.0,5.0,1.0,3.0,0.0,2.0,3.0,7.0,1.0,6.0
2348,2.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,8.0,1.0,1.0
2349,2.0,1.0,5.0,5.0,1.0,5.0,2.0,3.0,0.0,1.0,1.0,8.0,1.0,8.0
2350,1.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
2351,2.0,5.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0
2352,2.0,1.0,3.0,6.0,1.0,5.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,7.0
2353,2.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
2354,2.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,7.0,1.0,5.0
2355,2.0,5.0,3.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,3.0
2356,1.0,5.0,3.0,6.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,8.0
2357,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,7.0
2358,1.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,6.0
2359,2.0,4.0,7.0,4.0,8.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,2.0
2360,1.0,1.0,5.0,3.0,1.0,5.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,7.0
2361,2.0,1.0,3.0,5.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,6.0,1.0,9.0
2362,1.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,691.0,3.0,7.0,1.0,8.0
2363,2.0,5.0,1.0,2.0,9.0,5.0,1.0,3.0,2.0,3.0,3.0,5.0,2.0,1.0
2364,1.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,8.0
2365,2.0,5.0,3.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,7.0,1.0,6.0
2366,2.0,4.0,6.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,4.0,7.0,1.0,7.0
2367,2.0,5.0,3.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
2368,1.0,5.0,2.0,4.0,6.0,2.0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,3.0
2369,2.0,1.0,2.0,4.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,8.0
2370,1.0,1.0,3.0,6.0,1.0,5.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,8.0
2371,1.0,5.0,3.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
2372,2.0,5.0,1.0,2.0,6.0,5.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,1.0
2373,2.0,1.0,4.0,4.0,4.0,5.0,2.0,3.0,0.0,1.0,4.0,1.0,1.0,5.0
2374,2.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,7.0
2375,1.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,7.0,1.0,6.0
2376,1.0,5.0,3.0,4.0,6.0,5.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0
