,Parents, Has_nurs, Form, Children, Housing, Finance, Social, Health,Class
3656,1,5,2,10,1,2,2,3, spec_prior
3657,1,5,2,10,1,2,2,2, not_recom
3658,1,5,2,10,1,2,3,1, spec_prior
3659,1,5,2,10,1,2,3,3, spec_prior
3660,1,5,2,10,1,2,3,2, not_recom
3661,1,5,2,10,2,1,1,1, spec_prior
3662,1,5,2,1931,2,1,1,3, spec_prior
3663,1,5,2,10,2,1,1,2, not_recom
3664,1,5,2,10,2,1,2,1, spec_prior
3665,3,2,2,2,2,1,3,2, not_recom
3666,1,5,2,10,2,1,3,3, spec_prior
3667,1,5,2,10,2,1,3,2, not_recom
3668,1,5,2,10,2,2,1,1, spec_prior
3669,1,5,2,10,2,2,1,3, spec_prior
3670,1,5,2,10,2,2,1,2, not_recom
3671,1,5,2,10,2,2,2,1, spec_prior
3672,1,5,2,10,2,2,2,3, spec_prior
3673,1,5,2,10,2,2,3,1, spec_prior
3674,1,5,2,10,2,2,3,3, spec_prior
3675,1,5,2,10,2,2,3,2, not_recom
3676,1,5,2,10,3,1,1,1, spec_prior
3677,1,5,2,10,3,1,1,3, spec_prior
3678,1,5,2,10,3,1,1,2, not_recom
3679,1,5,2,10,3,1,2,1, spec_prior
3680,1,5,2,10,3,1,2,3, spec_prior
3681,1,5,2,10,3,1,2,2, not_recom
3682,1,5,2,10,3,1,1941,1, spec_prior
3683,1,5,2,10,3,1,3,3, spec_prior
3684,1,5,2,10,3,1,3,2, not_recom
3685,3,2,2,10,3,2,2,2, not_recom
3686,1,5,2,10,3,2,1,3, spec_prior
3687,1,5,2,10,3,2,1,2, not_recom
3688,1,5,2,10,3,2,2,1, spec_prior
3689,1,5,2,10,3,2,2,3, spec_prior
3690,1,5,2,10,3,2,2,2, not_recom
3691,1,5,2,10,3,2,3,1, spec_prior
3692,1,5,2,10,3,2,3,3, spec_prior
3693,1,5,3,1,1,1,1,1, priority
3694,1,5,3,1,1,1,1,3, spec_prior
3695,1,5,3,1,1,1,1,2, not_recom
3696,1,5,3,1,1,1,2,1, priority
3697,1,5,3,1,1,1,2,3, spec_prior
3698,1,5,3,1,1,1,3,1, spec_prior
3699,1,5,3,1,1,1,3,3, spec_prior
3700,1,5,3,1,1,1,3,2, not_recom
3701,1,5,3,1,1,2,1,1, spec_prior
3702,1951,5,3,1,1,2,1,3, spec_prior
3703,1,5,3,1,1,2,1,2, not_recom
3704,1,5,3,1,1,2,2,1, spec_prior
3705,3,2,3,3,2,1,2,2, not_recom
3706,1,5,3,1,1,2,2,2, not_recom
3707,1,5,3,1,1,2,3,1, spec_prior
3708,1,5,3,1,1,2,3,3, spec_prior
3709,1,5,3,1,2,1,1,1, spec_prior
3710,1,5,3,1,2,1,1,3, spec_prior
3711,1,5,3,1,2,1,1,2, not_recom
3712,1,5,3,1,2,1,2,1, spec_prior
3713,1,5,3,1,2,1,2,3, spec_prior
3714,1,5,3,1,2,1,2,2, not_recom
3715,1,5,3,1,2,1,3,1, spec_prior
3716,1,5,3,1,2,1,3,2, not_recom
3717,1,5,3,1,2,2,1,1, spec_prior
3718,1,5,3,1,2,2,1,3, spec_prior
3719,1,5,3,1,2,2,1,2, not_recom
3720,1,5,3,1,2,2,2,1, spec_prior
3721,1,5,3,1,2,2,2,3, spec_prior
3722,1,5,3,1961,2,2,2,2, not_recom
3723,1,5,3,1,2,2,3,1, spec_prior
3724,1,5,3,1,2,2,3,3, spec_prior
3725,3,3,1,1,3,2,1,2, not_recom
3726,1,5,3,1,3,1,1,1, spec_prior
3727,1,5,3,1,3,1,1,3, spec_prior
3728,1,5,3,1,3,1,1,2, not_recom
3729,1,5,3,1,3,1,3,1, spec_prior
3730,1,5,3,1,3,1,3,3, spec_prior
3731,1,5,3,1,3,2,1,1, spec_prior
3732,1,5,3,1,3,2,1,3, spec_prior
3733,1,5,3,1,3,2,1,2, not_recom
3734,1,5,3,1,3,2,2,1, spec_prior
3735,1,5,3,1,3,2,2,3, spec_prior
3736,1,5,3,1,3,2,2,2, not_recom
3737,1,5,3,1,3,2,3,1, spec_prior
3738,1,5,3,1,3,2,3,3, spec_prior
3739,1,5,3,1,3,2,3,2, not_recom
3740,1,5,3,2,1,1,1,1, priority
3741,1,5,3,2,1,1,1,3, spec_prior
3742,1,5,3,2,1,1,1971,2, not_recom
3743,1,5,3,2,1,1,2,1, priority
3744,1,5,3,2,1,1,2,2, not_recom
3745,3,3,1,10,2,1,2,3, spec_prior
3746,1,5,3,2,1,1,3,3, spec_prior
3747,1,5,3,2,1,1,3,2, not_recom
3748,1,5,3,2,1,2,1,1, spec_prior
3749,1,5,3,2,1,2,1,3, spec_prior
3750,1,5,3,2,1,2,1,2, not_recom
3751,1,5,3,2,1,2,2,1, spec_prior
3752,1,5,3,2,1,2,2,2, not_recom
3753,1,5,3,2,1,2,3,1, spec_prior
3754,1,5,3,2,1,2,3,3, spec_prior
3755,1,5,3,2,1,2,3,2, not_recom
3756,1,5,3,2,2,1,1,1, spec_prior
3757,1,5,3,2,2,1,1,2, not_recom
3758,1,5,3,2,2,1,2,1, spec_prior
3759,1,5,3,2,2,1,2,3, spec_prior
3760,1,5,3,2,2,1,2,2, not_recom
3761,1,5,3,2,2,1,3,1, spec_prior
3762,1981,5,3,2,2,1,3,3, spec_prior
3763,1,5,3,2,2,2,1,3, spec_prior
3764,1,5,3,2,2,2,1,2, not_recom
3765,3,3,5,2,3,1,3,3, spec_prior
3766,1,5,3,2,2,2,2,3, spec_prior
3767,1,5,3,2,2,2,2,2, not_recom
3768,1,5,3,2,2,2,3,1, spec_prior
3769,1,5,3,2,2,2,3,3, spec_prior
3770,1,5,3,2,2,2,3,2, not_recom
3771,1,5,3,2,3,1,1,1, spec_prior
3772,1,5,3,2,3,1,1,3, spec_prior
3773,1,5,3,2,3,1,1,2, not_recom
3774,1,5,3,2,3,1,2,1, spec_prior
3775,1,5,3,2,3,1,2,3, spec_prior
3776,1,5,3,2,3,1,2,2, not_recom
3777,1,5,3,2,3,1,3,1, spec_prior
3778,1,5,3,2,3,1,3,3, spec_prior
3779,1,5,3,2,3,1,3,2, not_recom
3780,1,5,3,2,3,2,1,1, spec_prior
3781,1,5,3,2,3,2,2,1, spec_prior
3782,1,5,3,1991,3,2,2,3, spec_prior
3783,1,5,3,2,3,2,3,1, spec_prior
3784,1,5,3,2,3,2,3,3, spec_prior
3785,3,3,2,1,1,2,3,1, spec_prior
3786,1,5,3,3,1,1,1,1, priority
3787,1,5,3,3,1,1,1,3, spec_prior
3788,1,5,3,3,1,1,1,2, not_recom
3789,1,5,3,3,1,1,2,2, not_recom
3790,1,5,3,3,1,1,3,1, spec_prior
3791,1,5,3,3,1,1,3,3, spec_prior
3792,1,5,3,3,1,1,3,2, not_recom
3793,1,5,3,3,1,2,1,1, spec_prior
3794,1,5,3,3,1,2,1,2, not_recom
3795,1,5,3,3,1,2,2,3, spec_prior
3796,1,5,3,3,1,2,2,2, not_recom
3797,1,5,3,3,1,2,3,1, spec_prior
3798,1,5,3,3,1,2,3,3, spec_prior
3799,1,5,3,3,1,2,3,2, not_recom
3800,1,5,3,3,2,1,1,1, spec_prior
3801,1,5,3,3,2,1,1,3, spec_prior
3802,1,5,3,3,2,1,2001,2, not_recom
3803,1,5,3,3,2,1,2,1, spec_prior
3804,1,5,3,3,2,1,2,3, spec_prior
3805,3,3,2,3,3,1,2,3, spec_prior
3806,1,5,3,3,2,1,3,1, spec_prior
3807,1,5,3,3,2,1,3,3, spec_prior
3808,1,5,3,3,2,1,3,2, not_recom
3809,1,5,3,3,2,2,1,3, spec_prior
3810,1,5,3,3,2,2,1,2, not_recom
3811,1,5,3,3,2,2,2,1, spec_prior
3812,1,5,3,3,2,2,2,3, spec_prior
3813,1,5,3,3,2,2,2,2, not_recom
3814,1,5,3,3,2,2,3,1, spec_prior
3815,1,5,3,3,2,2,3,3, spec_prior
3816,1,5,3,3,2,2,3,2, not_recom
3817,1,5,3,3,3,1,1,1, spec_prior
3818,1,5,3,3,3,1,1,3, spec_prior
3819,1,5,3,3,3,1,1,2, not_recom
3820,1,5,3,3,3,1,2,1, spec_prior
3821,1,5,3,3,3,1,2,3, spec_prior
3822,2011,5,3,3,3,1,2,2, not_recom
3823,1,5,3,3,3,1,3,1, spec_prior
3824,1,5,3,3,3,1,3,3, spec_prior
3825,3,3,3,2,1,2,2,1, spec_prior
3826,1,5,3,3,3,2,1,1, spec_prior
3827,1,5,3,3,3,2,1,2, not_recom
3828,1,5,3,3,3,2,2,1, spec_prior
3829,1,5,3,3,3,2,2,3, spec_prior
3830,1,5,3,3,3,2,2,2, not_recom
3831,1,5,3,3,3,2,3,1, spec_prior
3832,1,5,3,3,3,2,3,3, spec_prior
3833,1,5,3,3,3,2,3,2, not_recom
3834,1,5,3,10,1,1,1,3, spec_prior
3835,1,5,3,10,1,1,1,2, not_recom
3836,1,5,3,10,1,1,2,1, priority
3837,1,5,3,10,1,1,2,3, spec_prior
3838,1,5,3,10,1,1,2,2, not_recom
3839,1,5,3,10,1,1,3,1, spec_prior
3840,1,5,3,10,1,1,3,3, spec_prior
3841,1,5,3,10,1,1,3,2, not_recom
3842,1,5,3,2021,1,2,1,1, spec_prior
3843,1,5,3,10,1,2,1,3, spec_prior
3844,1,5,3,10,1,2,1,2, not_recom
3845,3,3,3,10,3,1,1,1, spec_prior
3846,1,5,3,10,1,2,2,3, spec_prior
3847,1,5,3,10,1,2,3,1, spec_prior
3848,1,5,3,10,1,2,3,3, spec_prior
3849,1,5,3,10,2,1,1,1, spec_prior
3850,1,5,3,10,2,1,1,2, not_recom
3851,1,5,3,10,2,1,2,1, spec_prior
3852,1,5,3,10,2,1,2,3, spec_prior
3853,1,5,3,10,2,1,2,2, not_recom
3854,1,5,3,10,2,1,3,1, spec_prior
3855,1,5,3,10,2,1,3,3, spec_prior
3856,1,5,3,10,2,1,3,2, not_recom
3857,1,5,3,10,2,2,1,1, spec_prior
3858,1,5,3,10,2,2,1,3, spec_prior
3859,1,5,3,10,2,2,1,2, not_recom
3860,1,5,3,10,2,2,2,1, spec_prior
3861,1,5,3,10,2,2,2,2, not_recom
3862,1,5,3,10,2,2,2031,1, spec_prior
3863,1,5,3,10,2,2,3,3, spec_prior
3864,1,5,3,10,2,2,3,2, not_recom
3865,3,4,1,3,1,1,3,1, spec_prior
3866,1,5,3,10,3,1,1,3, spec_prior
3867,1,5,3,10,3,1,1,2, not_recom
3868,1,5,3,10,3,1,2,3, spec_prior
3869,1,5,3,10,3,1,2,2, not_recom
3870,1,5,3,10,3,1,3,1, spec_prior
3871,1,5,3,10,3,1,3,3, spec_prior
3872,1,5,3,10,3,1,3,2, not_recom
3873,1,5,3,10,3,2,1,1, spec_prior
3874,1,5,3,10,3,2,2,1, spec_prior
3875,1,5,3,10,3,2,2,3, spec_prior
3876,1,5,3,10,3,2,2,2, not_recom
3877,1,5,3,10,3,2,3,1, spec_prior
3878,1,5,3,10,3,2,3,3, spec_prior
3879,1,5,3,10,3,2,3,2, not_recom
3880,2,1,1,1,1,1,1,1, very_recom
3881,2,1,1,1,1,1,1,3, priority
3882,2041,1,1,1,1,1,1,2, not_recom
3883,2,1,1,1,1,1,2,1, very_recom
3884,2,1,1,1,1,1,2,3, priority
3885,3,4,5,1,2,2,1,3, spec_prior
3886,2,1,1,1,1,1,3,1, priority
3887,2,1,1,1,1,1,3,3, priority
3888,2,1,1,1,1,1,3,2, not_recom
3889,2,1,1,1,1,2,1,1, very_recom
3890,2,1,1,1,1,2,1,3, priority
3891,2,1,1,1,1,2,1,2, not_recom
3892,2,1,1,1,1,2,2,1, very_recom
3893,2,1,1,1,1,2,2,3, priority
3894,2,1,1,1,1,2,3,1, priority
3895,2,1,1,1,1,2,3,3, priority
3896,2,1,1,1,1,2,3,2, not_recom
3897,2,1,1,1,2,1,1,1, very_recom
3898,2,1,1,1,2,1,1,3, priority
3899,2,1,1,1,2,1,1,2, not_recom
3900,2,1,1,1,2,1,2,1, very_recom
3901,2,1,1,1,2,1,2,3, priority
3902,2,1,1,2051,2,1,2,2, not_recom
3903,2,1,1,1,2,1,3,1, priority
3904,2,1,1,1,2,1,3,3, priority
3905,3,4,5,3,3,2,2,3, spec_prior
3906,2,1,1,1,2,2,1,1, very_recom
3907,2,1,1,1,2,2,1,3, priority
3908,2,1,1,1,2,2,1,2, not_recom
3909,2,1,1,1,2,2,2,1, very_recom
3910,2,1,1,1,2,2,2,3, priority
3911,2,1,1,1,2,2,2,2, not_recom
3912,2,1,1,1,2,2,3,1, priority
3913,2,1,1,1,2,2,3,3, priority
3914,2,1,1,1,2,2,3,2, not_recom
3915,2,1,1,1,3,1,1,1, very_recom
3916,2,1,1,1,3,1,1,3, priority
3917,2,1,1,1,3,1,1,2, not_recom
3918,2,1,1,1,3,1,2,1, very_recom
3919,2,1,1,1,3,1,2,3, priority
3920,2,1,1,1,3,1,2,2, not_recom
3921,2,1,1,1,3,1,3,1, priority
3922,2,1,1,1,3,1,2061,2, not_recom
3923,2,1,1,1,3,2,1,1, very_recom
3924,2,1,1,1,3,2,1,3, priority
3925,3,4,2,2,1,2,3,2, not_recom
3926,2,1,1,1,3,2,2,1, very_recom
3927,2,1,1,1,3,2,2,3, priority
3928,2,1,1,1,3,2,2,2, not_recom
3929,2,1,1,1,3,2,3,3, priority
3930,2,1,1,1,3,2,3,2, not_recom
3931,2,1,1,2,1,1,1,1, very_recom
3932,2,1,1,2,1,1,1,3, priority
3933,2,1,1,2,1,1,1,2, not_recom
3934,2,1,1,2,1,1,2,1, very_recom
3935,2,1,1,2,1,1,2,3, priority
3936,2,1,1,2,1,1,2,2, not_recom
3937,2,1,1,2,1,1,3,1, priority
3938,2,1,1,2,1,1,3,3, priority
3939,2,1,1,2,1,1,3,2, not_recom
3940,2,1,1,2,1,2,1,1, very_recom
3941,2,1,1,2,1,2,1,3, priority
3942,2071,1,1,2,1,2,1,2, not_recom
3943,2,1,1,2,1,2,2,1, very_recom
3944,2,1,1,2,1,2,2,3, priority
3945,3,4,2,10,3,1,3,3, spec_prior
3946,2,1,1,2,1,2,3,3, priority
3947,2,1,1,2,1,2,3,2, not_recom
3948,2,1,1,2,2,1,1,1, very_recom
3949,2,1,1,2,2,1,1,3, priority
3950,2,1,1,2,2,1,1,2, not_recom
3951,2,1,1,2,2,1,2,1, very_recom
3952,2,1,1,2,2,1,2,3, priority
3953,2,1,1,2,2,1,2,2, not_recom
3954,2,1,1,2,2,1,3,1, priority
3955,2,1,1,2,2,1,3,2, not_recom
3956,2,1,1,2,2,2,1,1, very_recom
3957,2,1,1,2,2,2,1,3, priority
3958,2,1,1,2,2,2,1,2, not_recom
3959,2,1,1,2,2,2,2,1, very_recom
3960,2,1,1,2,2,2,2,3, priority
3961,2,1,1,2,2,2,2,2, not_recom
3962,2,1,1,2081,2,2,3,1, priority
3963,2,1,1,2,2,2,3,3, priority
3964,2,1,1,2,2,2,3,2, not_recom
3965,3,4,3,3,2,1,2,1, spec_prior
3966,2,1,1,2,3,1,1,3, priority
3967,2,1,1,2,3,1,2,3, priority
3968,2,1,1,2,3,1,2,2, not_recom
3969,2,1,1,2,3,1,3,1, priority
3970,2,1,1,2,3,1,3,3, priority
3971,2,1,1,2,3,1,3,2, not_recom
3972,2,1,1,2,3,2,1,1, priority
3973,2,1,1,2,3,2,1,3, priority
3974,2,1,1,2,3,2,1,2, not_recom
3975,2,1,1,2,3,2,2,1, priority
3976,2,1,1,2,3,2,2,3, priority
3977,2,1,1,2,3,2,3,1, priority
3978,2,1,1,2,3,2,3,3, priority
3979,2,1,1,2,3,2,3,2, not_recom
3980,2,1,1,3,1,1,1,3, priority
3981,2,1,1,3,1,1,1,2, not_recom
3982,2,1,1,3,1,1,2091,1, very_recom
3983,2,1,1,3,1,1,2,3, priority
3984,2,1,1,3,1,1,2,2, not_recom
3985,3,5,1,1,3,2,3,2, not_recom
3986,2,1,1,3,1,1,3,3, priority
3987,2,1,1,3,1,1,3,2, not_recom
3988,2,1,1,3,1,2,1,1, priority
3989,2,1,1,3,1,2,1,3, priority
3990,2,1,1,3,1,2,1,2, not_recom
3991,2,1,1,3,1,2,2,1, priority
3992,2,1,1,3,1,2,2,3, priority
3993,2,1,1,3,1,2,2,2, not_recom
3994,2,1,1,3,1,2,3,1, priority
3995,2,1,1,3,1,2,3,3, priority
3996,2,1,1,3,1,2,3,2, not_recom
3997,2,1,1,3,2,1,1,1, priority
3998,2,1,1,3,2,1,1,3, priority
3999,2,1,1,3,2,1,2,1, priority
4000,2,1,1,3,2,1,2,3, priority
4001,2,1,1,3,2,1,3,1, priority
4002,2101,1,1,3,2,1,3,3, priority
4003,2,1,1,3,2,1,3,2, not_recom
4004,2,1,1,3,2,2,1,1, priority
4005,3,5,1,10,2,1,1,3, spec_prior
4006,2,1,1,3,2,2,1,2, not_recom
4007,2,1,1,3,2,2,2,1, priority
4008,2,1,1,3,2,2,2,2, not_recom
4009,2,1,1,3,2,2,3,1, priority
4010,2,1,1,3,2,2,3,2, not_recom
4011,2,1,1,3,3,1,1,1, priority
4012,2,1,1,3,3,1,1,3, priority
4013,2,1,1,3,3,1,1,2, not_recom
4014,2,1,1,3,3,1,2,1, priority
4015,2,1,1,3,3,1,2,3, priority
4016,2,1,1,3,3,1,2,2, not_recom
4017,2,1,1,3,3,1,3,1, priority
4018,2,1,1,3,3,1,3,3, priority
4019,2,1,1,3,3,1,3,2, not_recom
4020,2,1,1,3,3,2,1,1, priority
4021,2,1,1,3,3,2,1,3, priority
4022,2,1,1,2111,3,2,1,2, not_recom
4023,2,1,1,3,3,2,2,1, priority
4024,2,1,1,3,3,2,2,3, priority
4025,3,5,5,2,3,1,2,1, spec_prior
4026,2,1,1,3,3,2,3,1, priority
4027,2,1,1,3,3,2,3,3, priority
4028,2,1,1,3,3,2,3,2, not_recom
4029,2,1,1,10,1,1,1,3, priority
4030,2,1,1,10,1,1,1,2, not_recom
4031,2,1,1,10,1,1,2,1, very_recom
4032,2,1,1,10,1,1,2,3, priority
4033,2,1,1,10,1,1,2,2, not_recom
4034,2,1,1,10,1,1,3,1, priority
4035,2,1,1,10,1,1,3,3, priority
4036,2,1,1,10,1,1,3,2, not_recom
4037,2,1,1,10,1,2,1,1, priority
4038,2,1,1,10,1,2,1,3, priority
4039,2,1,1,10,1,2,1,2, not_recom
4040,2,1,1,10,1,2,2,1, priority
4041,2,1,1,10,1,2,2,3, priority
4042,2,1,1,10,1,2,2121,2, not_recom
4043,2,1,1,10,1,2,3,1, priority
4044,2,1,1,10,1,2,3,3, priority
4045,3,5,2,1,1,1,3,1, spec_prior
4046,2,1,1,10,2,1,1,1, priority
4047,2,1,1,10,2,1,1,3, priority
4048,2,1,1,10,2,1,1,2, not_recom
4049,2,1,1,10,2,1,2,1, priority
4050,2,1,1,10,2,1,2,3, priority
4051,2,1,1,10,2,1,2,2, not_recom
4052,2,1,1,10,2,1,3,3, priority
4053,2,1,1,10,2,1,3,2, not_recom
4054,2,1,1,10,2,2,1,1, priority
4055,2,1,1,10,2,2,1,3, priority
4056,2,1,1,10,2,2,1,2, not_recom
4057,2,1,1,10,2,2,2,1, priority
4058,2,1,1,10,2,2,2,3, priority
4059,2,1,1,10,2,2,2,2, not_recom
4060,2,1,1,10,2,2,3,1, priority
4061,2,1,1,10,2,2,3,3, priority
4062,2131,1,1,10,2,2,3,2, not_recom
4063,2,1,1,10,3,1,1,1, priority
4064,2,1,1,10,3,1,1,2, not_recom
4065,3,5,2,3,2,1,3,3, spec_prior
4066,2,1,1,10,3,1,2,3, priority
4067,2,1,1,10,3,1,2,2, not_recom
4068,2,1,1,10,3,1,3,1, priority
4069,2,1,1,10,3,1,3,3, priority
4070,2,1,1,10,3,1,3,2, not_recom
4071,2,1,1,10,3,2,1,3, priority
4072,2,1,1,10,3,2,1,2, not_recom
4073,2,1,1,10,3,2,2,1, priority
4074,2,1,1,10,3,2,2,3, priority
4075,2,1,1,10,3,2,2,2, not_recom
4076,2,1,1,10,3,2,3,1, priority
4077,2,1,1,10,3,2,3,3, priority
4078,2,1,1,10,3,2,3,2, not_recom
4079,2,1,5,1,1,1,1,1, very_recom
4080,2,1,5,1,1,1,1,3, priority
4081,2,1,5,1,1,1,1,2, not_recom
4082,2,1,5,2141,1,1,2,1, very_recom
4083,2,1,5,1,1,1,2,3, priority
4084,2,1,5,1,1,1,3,1, priority
4085,3,5,3,2,1,1,2,2, not_recom
4086,2,1,5,1,1,1,3,2, not_recom
4087,2,1,5,1,1,2,1,1, very_recom
4088,2,1,5,1,1,2,1,3, priority
4089,2,1,5,1,1,2,1,2, not_recom
4090,2,1,5,1,1,2,2,1, very_recom
4091,2,1,5,1,1,2,2,3, priority
4092,2,1,5,1,1,2,2,2, not_recom
4093,2,1,5,1,1,2,3,1, priority
4094,2,1,5,1,1,2,3,3, priority
4095,2,1,5,1,1,2,3,2, not_recom
4096,2,1,5,1,2,1,1,3, priority
4097,2,1,5,1,2,1,1,2, not_recom
4098,2,1,5,1,2,1,2,1, very_recom
4099,2,1,5,1,2,1,2,3, priority
4100,2,1,5,1,2,1,2,2, not_recom
4101,2,1,5,1,2,1,3,1, priority
4102,2,1,5,1,2,1,2151,3, priority
4103,2,1,5,1,2,1,3,2, not_recom
4104,2,1,5,1,2,2,1,1, very_recom
4105,3,5,3,10,2,2,1,1, spec_prior
4106,2,1,5,1,2,2,1,2, not_recom
4107,2,1,5,1,2,2,2,1, very_recom
4108,2,1,5,1,2,2,2,3, priority
4109,2,1,5,1,2,2,3,1, priority
4110,2,1,5,1,2,2,3,3, priority
4111,2,1,5,1,2,2,3,2, not_recom
4112,2,1,5,1,3,1,1,1, priority
4113,2,1,5,1,3,1,1,3, priority
4114,2,1,5,1,3,1,1,2, not_recom
4115,2,1,5,1,3,1,2,1, priority
4116,2,1,5,1,3,1,2,3, priority
4117,2,1,5,1,3,1,2,2, not_recom
4118,2,1,5,1,3,1,3,1, priority
4119,2,1,5,1,3,1,3,3, priority
4120,2,1,5,1,3,1,3,2, not_recom
4121,2,1,5,1,3,2,1,1, priority
4122,2161,1,5,1,3,2,1,3, priority
4123,2,1,5,1,3,2,1,2, not_recom
4124,2,1,5,1,3,2,2,1, priority
4125,1,2,1,3,1,2,2,2, not_recom
4126,2,1,5,1,3,2,3,1, priority
4127,2,1,5,1,3,2,3,3, priority
4128,2,1,5,1,3,2,3,2, not_recom
4129,2,1,5,2,1,1,1,1, very_recom
4130,2,1,5,2,1,1,1,3, priority
4131,2,1,5,2,1,1,1,2, not_recom
4132,2,1,5,2,1,1,2,1, very_recom
4133,2,1,5,2,1,1,2,3, priority
4134,2,1,5,2,1,1,2,2, not_recom
4135,2,1,5,2,1,1,3,1, priority
4136,2,1,5,2,1,1,3,3, priority
4137,2,1,5,2,1,1,3,2, not_recom
4138,2,1,5,2,1,2,1,1, very_recom
4139,2,1,5,2,1,2,1,3, priority
4140,2,1,5,2,1,2,2,3, priority
4141,2,1,5,2,1,2,2,2, not_recom
4142,2,1,5,2171,1,2,3,1, priority
4143,2,1,5,2,1,2,3,3, priority
4144,2,1,5,2,1,2,3,2, not_recom
4145,1,3,2,1,1,2,1,3, priority
4146,2,1,5,2,2,1,1,3, priority
4147,2,1,5,2,2,1,1,2, not_recom
4148,2,1,5,2,2,1,2,1, very_recom
4149,2,1,5,2,2,1,2,3, priority
4150,2,1,5,2,2,1,2,2, not_recom
4151,2,1,5,2,2,1,3,1, priority
4152,2,1,5,2,2,1,3,3, priority
4153,2,1,5,2,2,1,3,2, not_recom
4154,2,1,5,2,2,2,1,1, very_recom
4155,2,1,5,2,2,2,1,3, priority
4156,2,1,5,2,2,2,1,2, not_recom
4157,2,1,5,2,2,2,2,1, very_recom
4158,2,1,5,2,2,2,2,3, priority
4159,2,1,5,2,2,2,3,1, priority
4160,2,1,5,2,2,2,3,3, priority
4161,2,1,5,2,2,2,3,2, not_recom
4162,2,1,5,2,3,1,2181,1, priority
4163,2,1,5,2,3,1,1,3, priority
4164,2,1,5,2,3,1,1,2, not_recom
4165,1,4,3,3,2,1,1,1, priority
4166,2,1,5,2,3,1,2,3, priority
4167,2,1,5,2,3,1,2,2, not_recom
4168,2,1,5,2,3,1,3,1, priority
4169,2,1,5,2,3,1,3,3, priority
4170,2,1,5,2,3,1,3,2, not_recom
4171,2,1,5,2,3,2,1,1, priority
4172,2,1,5,2,3,2,1,3, priority
4173,2,1,5,2,3,2,2,1, priority
4174,2,1,5,2,3,2,2,2, not_recom
4175,2,1,5,2,3,2,3,1, priority
4176,2,1,5,2,3,2,3,3, priority
4177,2,1,5,2,3,2,3,2, not_recom
4178,2,1,5,3,1,1,1,1, very_recom
4179,2,1,5,3,1,1,1,3, priority
4180,2,1,5,3,1,1,1,2, not_recom
4181,2,1,5,3,1,1,2,1, very_recom
4182,2191,1,5,3,1,1,2,3, priority
4183,2,1,5,3,1,1,2,2, not_recom
4184,2,1,5,3,1,1,3,1, priority
4185,2,1,1,10,3,2,1,1, priority
4186,2,1,5,3,1,2,1,1, priority
4187,2,1,5,3,1,2,1,3, priority
4188,2,1,5,3,1,2,1,2, not_recom
4189,2,1,5,3,1,2,2,1, priority
4190,2,1,5,3,1,2,2,3, priority
4191,2,1,5,3,1,2,2,2, not_recom
4192,2,1,5,3,1,2,3,1, priority
4193,2,1,5,3,1,2,3,3, priority
4194,2,1,5,3,1,2,3,2, not_recom
4195,2,1,5,3,2,1,1,1, priority
4196,2,1,5,3,2,1,1,3, priority
4197,2,1,5,3,2,1,1,2, not_recom
4198,2,1,5,3,2,1,2,1, priority
4199,2,1,5,3,2,1,2,3, priority
4200,2,1,5,3,2,1,2,2, not_recom
4201,2,1,5,3,2,1,3,3, priority
4202,2,1,5,2201,2,1,3,2, not_recom
4203,2,1,5,3,2,2,1,1, priority
4204,2,1,5,3,2,2,1,3, priority
4205,2,2,2,3,2,2,3,3, priority
4206,2,1,5,3,2,2,2,1, priority
4207,2,1,5,3,2,2,2,3, priority
4208,2,1,5,3,2,2,2,2, not_recom
4209,2,1,5,3,2,2,3,1, priority
4210,2,1,5,3,2,2,3,3, priority
4211,2,1,5,3,2,2,3,2, not_recom
4212,2,1,5,3,3,1,1,1, priority
4213,2,1,5,3,3,1,1,3, priority
4214,2,1,5,3,3,1,1,2, not_recom
4215,2,1,5,3,3,1,2,1, priority
4216,2,1,5,3,3,1,2,3, priority
4217,2,1,5,3,3,1,2,2, not_recom
4218,2,1,5,3,3,1,3,1, priority
4219,2,1,5,3,3,1,3,3, priority
4220,2,1,5,3,3,1,3,2, not_recom
4221,2,1,5,3,3,2,1,1, priority
4222,2,1,5,3,3,2,2211,3, priority
4223,2,1,5,3,3,2,1,2, not_recom
4224,2,1,5,3,3,2,2,1, priority
4225,2,4,5,1,1,1,2,1, priority
4226,2,1,5,3,3,2,3,1, priority
4227,2,1,5,3,3,2,3,3, priority
4228,2,1,5,10,1,1,1,1, very_recom
4229,2,1,5,10,1,1,1,3, priority
4230,2,1,5,10,1,1,1,2, not_recom
4231,2,1,5,10,1,1,2,3, priority
4232,2,1,5,10,1,1,2,2, not_recom
4233,2,1,5,10,1,1,3,1, priority
4234,2,1,5,10,1,1,3,3, priority
4235,2,1,5,10,1,1,3,2, not_recom
4236,2,1,5,10,1,2,1,1, priority
4237,2,1,5,10,1,2,1,3, priority
4238,2,1,5,10,1,2,1,2, not_recom
4239,2,1,5,10,1,2,2,1, priority
4240,2,1,5,10,1,2,2,3, priority
4241,2,1,5,10,1,2,2,2, not_recom
4242,2221,1,5,10,1,2,3,1, priority
4243,2,1,5,10,1,2,3,3, priority
4244,2,1,5,10,1,2,3,2, not_recom
4245,2,5,2,1,3,2,3,1, spec_prior
4246,2,1,5,10,2,1,1,2, not_recom
