,Cap-shape, Cap-surface, Cap-color, Bruises, Odor, Gill-attachment, Gill-spacing, Gill-size, Gill-color, Stalk-shape, Stalk-root, Stalk-surface-above-ring, Stalk-surface-below-ring, Stalk-color-above-ring, Stalk-color-below-ring, Veil-type, Veil-color, Ring-number, Ring-type, Spore-print-color, Population, Habitat,Class
1547,3,2,3,0,3,0,1,1,0,1,0.0,0,2,0,0,1,0,2,1,0,0,1,e
1548,0,1,1,1,1,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,0,4,1,e
1549,0,2,0,0,3,0,1,1,3,1,0.0,2,2,0,0,1,0,2,1,1,2,1,e
1550,3,2,0,0,3,0,1,1,0,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1551,0,0,2,2,3,-2,2,-2,-2,0,-4.0,1,-2,-3,4,2,4,-6,-4,-1,1,1,e
1552,3,0,3,0,3,0,1,1,0,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1553,3,2,2,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1554,3,2,0,0,3,0,1,1,3,1,0.0,2,2,0,0,1,0,2,1,1,2,1,e
1555,3,0,0,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,1,0,0,p
1556,0,0,0,0,3,0,1,1,3,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1557,1,1,1,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
1558,3,0,3,0,3,0,1,1,10,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1559,3,0,0,0,3,0,1,1,3,1,0.0,2,0,0,0,1,0,2,1,0,0,1,e
1560,0,2,3,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,1,2,1,e
1561,3,0,3,0,3,0,1,1,10,1,0.0,2,0,0,0,1,0,2,1,0,0,1,e
1562,2,1,-1,-1,2,1,5,-1,0,-4,-3.0,2,-3,-2,1,0,-3,-4,-4,-2,-5,3,e
1563,0,2,0,1,3,0,0,1,10,1,2.0,2,2,2,1,1,0,2,0,1,3,3,e
1564,1,1,2,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
1565,0,2,3,1,3,0,0,1,1,1,2.0,2,2,1,0,1,0,2,0,1,3,3,e
1566,3,1,0,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,0,0,1,p
1567,0,0,2,0,3,0,1,1,3,1,0.0,2,2,0,0,1,0,2,1,1,2,1,e
1568,3,0,0,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,3,0,p
1569,3,0,0,0,3,0,1,1,1,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1570,3,2,0,0,3,0,1,1,0,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1571,0,2,2,0,3,0,1,1,0,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1572,0,2,0,0,3,0,1,1,1,1,0.0,0,2,0,0,1,0,2,1,1,2,1,e
1573,2,1,0,-2,-6,0,4,4,0,1,-3.0,-3,1,-2,-3,1,2,3,1,-3,-3,-2,e
1574,0,0,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
1575,3,0,2,0,3,0,1,1,0,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1576,0,0,2,0,3,0,1,1,0,1,0.0,0,2,0,0,1,0,2,1,0,0,1,e
1577,0,1,0,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,0,3,1,p
1578,3,2,3,0,3,0,1,1,1,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1579,3,1,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,0,0,1,p
1580,3,2,2,0,3,0,1,1,1,1,0.0,2,2,0,0,1,0,2,1,0,2,1,e
1581,0,2,0,1,3,0,0,1,10,1,2.0,2,2,2,0,1,0,2,0,0,3,3,e
1582,0,2,3,0,3,0,1,1,0,1,0.0,2,0,0,0,1,0,2,1,0,0,1,e
1583,3,0,0,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,1,3,0,p
1584,0,3,3,-2,1,-3,1,1,-5,-3,2.0,1,2,-2,-1,-1,0,-1,-3,1,1,-2,e
1585,0,0,2,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,1,3,0,p
1586,0,2,0,1,3,0,0,1,10,1,2.0,2,2,1,1,1,0,2,0,1,3,3,e
1587,0,2,0,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
1588,0,1,1,1,1,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,1,0,4,e
1589,3,2,2,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1590,3,0,2,0,3,0,1,1,10,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1591,0,2,3,0,3,0,1,1,1,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
1592,3,2,3,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1593,3,2,2,0,3,0,1,1,1,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1594,0,2,3,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1595,-1,-3,4,-2,2,4,3,-1,1,0,1.0,1,2,2,-3,-3,3,3,2,-4,-2,2,e
1596,0,2,3,1,3,0,0,1,2,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
1597,0,0,3,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,0,2,1,e
1598,3,0,3,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,0,0,1,e
1599,0,1,0,1,2,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,1,0,1,e
1600,0,1,3,1,3,0,0,1,1,1,2.0,2,2,2,1,1,0,2,0,0,4,3,e
1601,3,0,3,0,3,0,1,1,0,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1602,3,2,2,0,3,0,1,1,0,1,0.0,2,0,0,0,1,0,2,1,1,0,1,e
1603,3,0,0,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,1,2,1,e
1604,3,2,2,0,3,0,1,1,10,1,0.0,2,2,0,0,1,0,2,1,0,0,1,e
1605,3,2,0,0,3,0,1,1,1,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1606,5,-2,-2,-2,-1,-2,-1,3,-3,-5,0.0,-2,2,3,0,-3,-1,1,2,-1,-1,1,e
1607,0,0,0,0,3,0,1,1,1,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1608,0,2,0,1,3,0,0,1,10,1,2.0,2,2,0,0,1,0,2,0,1,4,3,e
1609,0,0,0,0,3,0,1,1,0,1,0.0,0,0,0,0,1,0,2,1,1,0,1,e
1610,0,2,0,0,3,0,1,1,0,1,0.0,0,2,0,0,1,0,2,1,0,2,1,e
1611,3,0,2,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,1,2,1,e
1612,0,2,0,0,3,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,0,4,0,e
1613,3,0,2,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,0,0,0,p
1614,3,0,0,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,3,1,p
1615,0,2,0,1,3,0,0,1,4,1,2.0,2,2,0,1,1,0,2,0,0,3,3,e
1616,0,0,2,0,3,0,1,1,1,1,0.0,0,2,0,0,1,0,2,1,1,2,1,e
1617,-3,-2,-2,4,-1,1,3,3,-1,3,-5.0,0,-2,3,-1,-2,1,-1,0,-4,0,-4,e
1618,0,0,0,0,3,0,1,1,3,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1619,0,2,0,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,1,0,1,e
1620,0,0,3,0,3,0,1,1,3,1,0.0,2,2,0,0,1,0,2,1,0,0,1,e
1621,3,2,3,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1622,3,0,0,0,3,0,1,1,10,1,0.0,2,0,0,0,1,0,2,1,1,0,1,e
1623,3,0,3,0,3,0,1,1,1,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1624,0,2,4,1,3,0,0,1,1,1,2.0,2,2,2,2,1,0,2,0,0,3,3,e
1625,3,1,2,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,1,3,0,p
1626,0,2,0,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
1627,0,2,0,1,3,0,0,1,1,1,2.0,2,2,0,1,1,0,2,0,1,3,3,e
1628,1,1,1,2,5,3,-7,0,5,0,3.0,-2,4,1,-3,2,-2,2,0,3,-5,4,p
1629,3,0,2,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,3,1,p
1630,3,0,2,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,0,0,0,p
1631,3,2,2,0,3,0,1,1,3,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1632,3,0,0,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
1633,3,2,0,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1634,0,0,0,0,3,0,1,1,3,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1635,3,0,0,0,3,0,1,1,0,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1636,3,0,2,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,3,1,p
1637,3,0,2,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,0,3,1,p
1638,3,0,3,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,1,2,1,e
1639,-2,-3,1,0,5,-1,-1,-3,-1,-1,3.0,0,-1,-1,-2,4,0,-1,2,2,-5,-2,e
1640,0,0,0,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,1,0,1,e
1641,0,2,0,1,3,0,0,1,2,1,2.0,2,2,0,1,1,0,2,0,0,3,3,e
1642,0,2,0,1,3,0,0,1,1,1,2.0,2,2,1,0,1,0,2,0,1,3,3,e
1643,3,2,2,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,0,2,1,e
1644,3,2,2,0,3,0,1,1,1,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
1645,0,2,2,0,3,0,1,1,0,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1646,0,0,1,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
1647,3,0,3,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,1,2,1,e
1648,0,0,2,0,3,0,1,1,3,1,0.0,2,0,0,0,1,0,2,1,1,0,1,e
1649,0,2,0,0,3,0,1,1,1,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1650,-1,3,0,2,1,-2,3,-1,5,3,3.0,1,-1,1,3,4,2,0,-3,0,3,-2,e
1651,0,0,2,0,3,0,1,1,1,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1652,0,0,0,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1653,0,0,3,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
1654,0,0,3,0,3,0,1,1,10,1,0.0,2,0,0,0,1,0,2,1,0,0,1,e
1655,3,0,2,0,3,0,1,1,10,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1656,0,0,0,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1657,3,2,3,0,3,0,1,1,10,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1658,3,2,2,0,3,0,1,1,3,1,0.0,2,2,0,0,1,0,2,1,0,0,1,e
1659,0,2,2,0,3,0,1,1,1,1,0.0,2,2,0,0,1,0,2,1,1,2,1,e
1660,3,2,3,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,0,0,1,e
1661,2,-2,1,0,3,-1,-1,-4,-1,2,5.0,3,2,-1,0,-1,1,5,1,-1,2,-5,e
1662,0,1,1,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
1663,0,0,1,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
1664,0,0,2,0,3,0,1,1,10,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1665,0,1,0,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,0,1,p
1666,0,2,2,0,3,0,1,1,0,1,0.0,2,0,0,0,1,0,2,1,1,0,1,e
1667,0,0,2,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,0,0,0,p
1668,0,1,3,1,3,0,0,1,1,1,2.0,2,2,2,1,1,0,2,0,1,3,3,e
1669,3,0,2,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,0,3,0,p
1670,0,1,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
1671,0,1,2,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
1672,1,2,-3,2,0,-3,1,2,3,2,-2.0,2,-5,1,-5,0,2,-1,3,2,0,-3,e
1673,0,0,2,0,3,0,1,1,1,1,0.0,2,0,0,0,1,0,2,1,1,0,1,e
1674,3,0,0,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,0,0,1,e
1675,0,0,3,0,3,0,1,1,10,1,0.0,2,2,0,0,1,0,2,1,0,2,1,e
1676,0,0,2,0,3,0,1,1,1,1,0.0,0,2,0,0,1,0,2,1,0,2,1,e
1677,3,0,0,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,1,0,1,e
1678,3,0,0,0,3,0,1,1,1,1,0.0,2,2,0,0,1,0,2,1,0,2,1,e
1679,0,0,3,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1680,1,0,2,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
1681,0,0,3,0,3,0,1,1,10,1,0.0,2,2,0,0,1,0,2,1,0,0,1,e
1682,0,0,1,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
1683,2,2,-2,-5,0,1,1,-2,4,0,2.0,-2,2,1,-2,-5,-2,3,2,0,2,0,p
1684,3,0,2,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1685,3,0,0,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1686,3,0,3,0,3,0,1,1,1,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1687,3,2,3,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
1688,0,1,0,1,3,0,0,1,10,1,2.0,2,2,1,0,1,0,2,0,1,4,3,e
1689,0,2,0,1,3,0,0,1,1,1,2.0,2,2,1,1,1,0,2,0,0,4,3,e
1690,0,1,1,1,1,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
1691,0,2,3,1,3,0,0,1,2,1,2.0,2,2,2,2,1,0,2,0,0,4,3,e
1692,3,2,3,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,1,2,1,e
1693,3,0,0,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,0,0,1,e
1694,1,-2,-1,4,0,-3,-1,-3,-2,-2,-7.0,-5,1,0,1,1,4,-1,-1,4,0,5,e
1695,0,2,3,0,3,0,1,1,0,1,0.0,0,2,0,0,1,0,2,1,1,2,1,e
1696,3,0,2,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1697,3,2,3,0,3,0,1,1,1,1,0.0,0,2,0,0,1,0,2,1,1,2,1,e
1698,0,2,3,0,3,0,1,1,0,1,0.0,2,2,0,0,1,0,2,1,1,2,1,e
1699,0,0,0,0,3,0,1,1,0,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1700,0,2,0,1,3,0,0,1,2,1,2.0,2,2,0,1,1,0,2,0,0,4,3,e
1701,3,0,2,0,3,0,1,1,0,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1702,3,2,0,0,3,0,1,1,1,1,0.0,0,2,0,0,1,0,2,1,0,0,1,e
1703,3,1,0,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,0,0,1,p
1704,0,2,0,1,3,0,0,1,1,1,2.0,2,2,2,0,1,0,2,0,0,4,3,e
1705,5,1,1,2,0,-3,-4,0,4,1,2.0,-1,3,2,2,5,2,0,2,-4,-1,0,e
1706,3,2,2,0,3,0,1,1,1,1,0.0,2,0,0,0,1,0,2,1,0,0,1,e
1707,3,1,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,3,0,p
1708,3,2,3,0,3,0,1,1,0,1,0.0,2,2,0,0,1,0,2,1,0,0,1,e
1709,0,2,3,1,3,0,0,1,1,1,2.0,2,2,0,0,1,0,2,0,0,3,3,e
1710,0,2,2,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1711,0,2,3,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1712,0,2,0,1,3,0,0,1,2,1,2.0,2,2,1,2,1,0,2,0,1,3,3,e
1713,0,0,3,0,3,0,1,1,3,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1714,3,2,2,0,3,0,1,1,10,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1715,0,2,3,1,3,0,0,1,4,1,2.0,2,2,2,2,1,0,2,0,0,4,3,e
1716,-3,-1,1,0,0,-2,2,3,0,0,3.0,1,3,-5,-5,2,0,-6,2,-2,0,5,e
1717,0,1,2,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
1718,3,0,3,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
1719,3,0,2,0,3,0,1,1,0,1,0.0,2,2,0,0,1,0,2,1,0,2,1,e
1720,3,0,0,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1721,3,0,2,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,0,2,1,e
1722,0,2,0,0,3,0,1,1,3,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1723,0,0,0,0,3,0,1,1,1,1,0.0,2,0,0,0,1,0,2,1,1,0,1,e
1724,1,1,1,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
1725,3,1,2,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,3,1,p
1726,0,0,0,0,3,0,1,1,0,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1727,1,1,5,5,4,4,-5,5,1,-3,0.0,1,-1,2,3,2,1,0,2,-4,1,-3,e
1728,0,1,0,1,1,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,0,0,1,e
1729,0,0,3,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,1,2,1,e
1730,3,0,2,0,3,0,1,1,0,1,0.0,0,2,0,0,1,0,2,1,1,2,1,e
1731,0,0,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,0,3,0,p
1732,3,0,3,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1733,0,2,2,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
1734,3,0,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,0,3,1,p
1735,0,2,0,0,3,0,1,1,10,1,0.0,2,2,0,0,1,0,2,1,1,2,1,e
1736,0,0,0,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,0,2,1,e
1737,0,2,0,1,3,0,0,1,4,1,2.0,2,2,1,2,1,0,2,0,0,3,3,e
1738,1,-4,2,2,0,2,-7,1,2,-3,-4.0,-2,1,2,4,-6,-1,5,-3,0,5,-2,e
1739,3,0,2,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,3,0,p
1740,0,2,2,0,3,0,1,1,3,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1741,3,2,0,0,3,0,1,1,3,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1742,3,0,3,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,1,0,1,e
1743,0,2,2,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1744,3,1,0,1,2,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,1,4,1,e
1745,3,0,2,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,1,0,1,p
1746,0,2,2,0,3,0,1,1,10,1,0.0,2,2,0,0,1,0,2,1,1,2,1,e
1747,3,2,0,0,3,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,0,4,0,e
1748,3,1,0,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,1,0,0,p
1749,-1,2,1,3,-2,-4,-3,2,0,1,2.0,2,-3,-2,-1,4,-2,-2,-1,2,2,1,e
1750,0,2,3,0,3,0,1,1,0,1,0.0,0,0,0,0,1,0,2,1,1,0,1,e
1751,3,1,1,1,1,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
1752,0,2,2,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,1,0,1,e
1753,0,2,2,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1754,3,1,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,0,1,p
1755,3,2,0,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,0,0,1,e
1756,3,2,3,0,3,0,1,1,0,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1757,0,2,0,0,3,0,1,1,1,1,0.0,2,2,0,0,1,0,2,1,0,0,1,e
1758,0,2,0,1,3,0,0,1,10,1,2.0,2,2,2,2,1,0,2,0,1,3,3,e
1759,0,0,3,0,3,0,1,1,0,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1760,2,3,-1,-4,-1,-3,-1,-1,1,1,4.0,-1,-1,-1,-3,1,-2,1,2,0,-2,-1,e
1761,0,2,2,0,3,0,1,1,0,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1762,3,2,3,0,3,0,1,1,3,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1763,0,2,0,1,3,0,0,1,1,1,2.0,2,2,0,0,1,0,2,0,0,4,3,e
1764,0,0,2,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,1,0,1,e
1765,0,0,2,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,0,0,p
1766,3,0,3,0,3,0,1,1,1,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1767,0,0,0,0,3,0,1,1,0,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
1768,0,2,0,1,3,0,0,1,10,1,2.0,2,2,0,1,1,0,2,0,0,3,3,e
1769,0,1,1,1,1,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,1,4,1,e
1770,0,0,3,0,3,0,1,1,0,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1771,1,4,1,0,2,0,2,1,2,1,0.0,-4,3,1,0,-1,-1,4,1,1,-2,3,e
1772,0,2,2,0,3,0,1,1,0,1,0.0,2,2,0,0,1,0,2,1,0,2,1,e
1773,0,1,1,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
1774,0,2,0,1,3,0,0,1,10,1,2.0,2,2,1,0,1,0,2,0,0,4,3,e
1775,0,2,2,0,3,0,1,1,10,1,0.0,2,2,0,0,1,0,2,1,0,2,1,e
1776,0,2,2,0,3,0,1,1,1,1,0.0,0,2,0,0,1,0,2,1,0,2,1,e
1777,3,0,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,0,0,p
1778,3,0,2,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,3,0,p
1779,0,0,0,0,3,0,1,1,10,1,0.0,2,2,0,0,1,0,2,1,0,2,1,e
1780,0,2,3,0,3,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,3,0,e
1781,3,0,0,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
1782,2,-2,-2,0,-2,-3,-4,-1,-2,-2,2.0,4,-4,-1,0,2,4,3,-3,4,-3,-2,e
1783,3,0,2,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,0,0,1,p
1784,1,0,1,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
1785,0,2,0,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1786,3,1,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,0,0,0,p
1787,0,0,3,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1788,0,0,3,0,3,0,1,1,0,1,0.0,2,0,0,0,1,0,2,1,1,0,1,e
1789,0,0,2,0,3,0,1,1,1,1,0.0,0,2,0,0,1,0,2,1,0,0,1,e
1790,3,0,2,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,3,0,p
1791,3,0,2,0,3,0,1,1,0,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
1792,0,2,0,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,1,2,1,e
1793,0,3,-2,-3,4,1,-2,0,-6,-4,1.0,5,-4,-6,-4,-2,2,1,-6,-2,-6,-4,e
1794,0,2,0,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,1,2,1,e
1795,3,1,0,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,3,1,p
1796,0,2,2,0,3,0,1,1,10,1,0.0,2,0,0,0,1,0,2,1,1,0,1,e
1797,3,0,2,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,1,2,1,e
1798,3,1,2,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,3,0,p
1799,3,0,3,0,3,0,1,1,10,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
1800,3,1,0,1,3,0,0,1,2,1,2.0,2,2,0,1,1,0,2,0,1,3,3,e
1801,0,2,3,0,3,0,1,1,3,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
1802,0,2,3,1,3,0,0,1,4,1,2.0,2,2,0,2,1,0,2,0,0,3,3,e
1803,0,1,0,1,3,0,0,1,10,1,2.0,2,2,2,0,1,0,2,0,1,3,3,e
1804,2,0,3,0,2,-3,1,-1,-1,0,-2.0,-1,-4,1,3,-2,-2,-7,-3,0,-1,-1,e
1805,3,1,4,1,3,0,0,1,10,1,2.0,2,2,2,2,1,0,2,0,0,3,3,e
1806,3,0,3,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
1807,0,2,3,1,3,0,0,1,4,1,2.0,2,2,2,2,1,0,2,0,1,4,3,e
1808,0,1,3,1,3,0,0,1,10,1,2.0,2,2,1,2,1,0,2,0,0,4,3,e
1809,0,2,3,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
1810,3,0,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,0,1,p
1811,3,2,0,1,3,0,0,1,1,1,2.0,2,2,1,0,1,0,2,0,0,3,3,e
1812,0,0,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,0,3,1,p
